material_id,Date,Demand,Year,Month,mom_growth,yoy_growth,CV,Safety_Stock,Unrestricted,Material_Lead_Time,Moving_price,High_Lead_Time_Flag,Lead_Time_Category,XYZ_Class,Reorder_Point,ABC_Class
542258,2023-10-01,1,2023,Oct,0.0,0.0,0.0,2.0,8.0,50.0,52798.18,0,Long,X,3.6667,B
542762,2023-10-01,8,2023,Oct,0.0,0.0,0.0,300.0,521.48,67.0,8.44,1,Long,X,317.8667,C
543228,2023-10-01,143,2023,Oct,0.0,0.0,0.0,200.0,192.0,21.0,804.32,0,Medium,X,300.1,A
544191,2023-10-01,0,2023,Oct,0.0,0.0,0.0,200.0,380.0,50.0,59.1,0,Long,X,200.0,C
544196,2023-10-01,8,2023,Oct,0.0,0.0,0.0,5.0,24.0,21.0,2170.32,0,Medium,X,10.6,B
545922,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,1.0,90.0,38638.88,1,Long,X,1.0,C
546288,2023-10-01,69,2023,Oct,0.0,0.0,0.0,300.0,0.0,10.0,7.22,0,Short,X,323.0,C
546549,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,0.0,24.0,1850.0,0,Medium,X,2.0,C
546624,2023-10-01,1,2023,Oct,0.0,0.0,0.0,10.0,3.87,45.0,1332.53,0,Long,X,11.5,C
546721,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,1.0,10.0,520.2,0,Short,X,1.0,C
546868,2023-10-01,3,2023,Oct,0.0,0.0,0.0,6.0,34.0,59.0,30653.59,1,Long,X,11.9,A
547349,2023-10-01,12,2023,Oct,0.0,0.0,0.0,10.0,16.0,123.0,1000.0,1,Very Long,X,59.2,C
547840,2023-10-01,4,2023,Oct,0.0,0.0,0.0,10.0,8.0,33.0,422.56,0,Medium,X,14.4,C
548027,2023-10-01,1,2023,Oct,0.0,0.0,0.0,100.0,556.0,28.0,180.9,0,Medium,X,100.9333,C
548069,2023-10-01,20,2023,Oct,0.0,0.0,0.0,20.0,102.0,10.0,30.0,0,Short,X,26.6667,C
548417,2023-10-01,41,2023,Oct,0.0,0.0,0.0,200.0,600.0,18.0,12.5,0,Short,X,224.6,C
548449,2023-10-01,0,2023,Oct,0.0,0.0,0.0,30.0,34.0,18.0,257.2,0,Short,X,30.0,C
548672,2023-10-01,37,2023,Oct,0.0,0.0,0.0,25.0,221.0,18.0,260.66,0,Short,X,47.2,C
549517,2023-10-01,0,2023,Oct,0.0,0.0,0.0,350.0,459.0,56.0,838.63,0,Long,X,350.0,C
549541,2023-10-01,1,2023,Oct,0.0,0.0,0.0,100.0,86.52,28.0,396.71,0,Medium,X,100.9333,C
549898,2023-10-01,11,2023,Oct,0.0,0.0,0.0,4.0,14.0,28.0,623.0,0,Medium,X,14.2667,C
550345,2023-10-01,107,2023,Oct,0.0,0.0,0.0,50.0,1.0,90.0,33224.57,1,Long,X,371.0,A
550405,2023-10-01,206,2023,Oct,0.0,0.0,0.0,150.0,1.0,90.0,135.81,1,Long,X,768.0,B
550413,2023-10-01,9,2023,Oct,0.0,0.0,0.0,10.0,182.0,18.0,189.15,0,Short,X,15.4,C
551105,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,1.0,17.0,82289.19,0,Short,X,1.0,C
552124,2023-10-01,3,2023,Oct,0.0,0.0,0.0,2.0,2.0,28.0,23936.18,0,Medium,X,4.8,B
552156,2023-10-01,78,2023,Oct,0.0,0.0,0.0,5.0,26.0,31.0,70.97,0,Medium,X,85.6,C
553759,2023-10-01,0,2023,Oct,0.0,0.0,0.0,7.0,7.0,50.0,2902.17,0,Long,X,7.0,C
553952,2023-10-01,71,2023,Oct,0.0,0.0,0.0,5.0,119.0,38.0,174.78,0,Medium,X,94.9333,C
554653,2023-10-01,2,2023,Oct,0.0,0.0,0.0,1.0,1.0,24.0,8109.4,0,Medium,X,2.6,B
555296,2023-10-01,197,2023,Oct,0.0,0.0,0.0,1000.0,1242.0,63.0,44.53,1,Long,X,1413.7,C
555576,2023-10-01,119,2023,Oct,0.0,0.0,0.0,32.0,580.0,38.0,6.49,0,Medium,X,182.7333,C
555970,2023-10-01,0,2023,Oct,0.0,0.0,0.0,10.0,25.0,38.0,125.7,0,Medium,X,10.0,C
556182,2023-10-01,30,2023,Oct,0.0,0.0,0.0,50.0,103.0,33.0,73.99,0,Medium,X,83.0,C
556478,2023-10-01,4,2023,Oct,0.0,0.0,0.0,4.0,12.0,77.0,9740.28,1,Long,X,14.2667,B
556684,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,10.0,21.0,714.87,0,Medium,X,2.0,C
557651,2023-10-01,0,2023,Oct,0.0,0.0,0.0,5.0,9.0,17.0,2500.0,0,Short,X,5.0,C
558570,2023-10-01,0,2023,Oct,0.0,0.0,0.0,4.0,4.0,50.0,14568.03,0,Long,X,4.0,C
558694,2023-10-01,5,2023,Oct,0.0,0.0,0.0,100.0,3300.0,10.0,2.2,0,Short,X,101.6667,C
